0.002	7.678E-10
0.004	0.000000024
0.006	1.778603E-07
0.008	7.318331E-07
0.01	2.1808164E-06
0.012	5.299071E-06
0.014	1.1184728E-05
0.016	2.12958068E-05
0.018	3.74785454E-05
0.02	6.19887891E-05
0.022	9.75071332E-05
0.024	0.0001471485
0.026	0.0002144665
0.028	0.0003034537
0.03	0.0004185376
0.032	0.0005645732
0.034	0.0007468326
0.036	0.0009709916
0.038	0.0012431145
0.04	0.0015696363
0.042	0.0019573439
0.044	0.0024133549
0.046	0.0029450963
0.048	0.0035602818
0.05	0.0042668878
0.052	0.0050731302
0.054	0.0059874395
0.056	0.0070184363
0.058	0.0081749068
0.06	0.0094657783
0.062	0.0109000944
0.064	0.0124869913
0.066	0.0142356737
0.068	0.0161553916
0.07	0.0182554173
0.072	0.0205450233
0.074	0.0230334603
0.076	0.0257299364
0.078	0.028643597
0.08	0.0317835048
0.082	0.0351586209
0.084	0.0387777873
0.086	0.0426497091
0.088	0.0467829384
0.09	0.0511858583
0.092	0.0558666684
0.094	0.0608333707
0.096	0.0660937563
0.098	0.0716553931
0.1	0.0775256142
0.102	0.0837115073
0.104	0.0902199044
0.106	0.097057373
0.108	0.1042302072
0.11	0.1117444202
0.112	0.1196057376
0.114	0.1278195905
0.116	0.1363911107
0.118	0.145325125
0.12	0.1546261517
0.122	0.1642983964
0.124	0.1743457495
0.126	0.1847717835
0.128	0.1955797511
0.13	0.2067725844
0.132	0.2183528936
0.134	0.2303229672
0.136	0.2426847721
0.138	0.2554399542
0.14	0.2685898401
0.142	0.282135438
0.144	0.2960774404
0.146	0.3104162262
0.148	0.3251518634
0.15	0.3402841126
0.152	0.3558124302
0.154	0.3717359722
0.156	0.3880535987
0.158	0.4047638776
0.16	0.4218650899
0.162	0.4393552342
0.164	0.4572320319
0.166	0.4754929327
0.168	0.49413512
0.17	0.5131555165
0.172	0.5325507904
0.174	0.5523173612
0.176	0.572451406
0.178	0.5929488659
0.18	0.6138054521
0.182	0.6350166529
0.184	0.65657774
0.186	0.6784837755
0.188	0.7007296183
0.19	0.7233099313
0.192	0.7462191882
0.194	0.7694516804
0.196	0.793001524
0.198	0.8168626666
0.2	0.8410288947
0.202	0.8654938404
0.204	0.8902509885
0.206	0.9152936833
0.208	0.9406151361
0.21	0.9662084314
0.212	0.9920665346
0.214	1.0181822981
0.216	1.0445484689
0.218	1.0711576947
0.22	1.0980025311
0.222	1.1250754481
0.224	1.1523688366
0.226	1.1798750151
0.228	1.2075862361
0.23	1.2354946925
0.232	1.2635925237
0.234	1.2918718223
0.236	1.3203246395
0.238	1.3489429917
0.24	1.3777188664
0.242	1.4066442277
0.244	1.4357110222
0.246	1.4649111848
0.248	1.494236644
0.25	1.5236793274
0.252	1.553231167
0.254	1.5828841043
0.256	1.6126300956
0.258	1.6424611169
0.26	1.6723691685
0.262	1.7023462802
0.264	1.7323845154
0.266	1.7624759761
0.268	1.7926128068
0.27	1.8227871994
0.272	1.8529913966
0.274	1.8832176964
0.276	1.9134584559
0.278	1.9437060953
0.28	1.973953101
0.282	2.0041920298
0.284	2.0344155118
0.286	2.064616254
0.288	2.0947870436
0.29	2.1249207507
0.292	2.1550103315
0.294	2.1850488311
0.296	2.2150293861
0.298	2.2449452275
0.3	2.2747896828
0.302	2.3045561787
0.304	2.3342382432
0.306	2.3638295076
